Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
1.156027494E1,1.572600007E0,2.193300009E0,8.919000030E-1,2.842379518E0,0.00E+00
1.157027494E1,2.527999878E-1,2.922099829E0,1.388999969E-1,2.936301833E0,0.00E+00
1.158027650E1,-4.69E-01,3.648399830E0,-2.66E-01,3.688049725E0,0.00E+00
1.159027650E1,-1.41E+00,4.196099758E0,3.107999861E-1,4.437910856E0,0.00E+00
1.160027494E1,-2.52E+00,4.533400059E0,3.895999789E-1,5.203421376E0,0.00E+00
1.161027494E1,-2.88E+00,4.640699863E0,4.445999861E-1,5.480321670E0,0.00E+00
1.162027494E1,-2.59E+00,4.902899742E0,1.076200008E0,5.649482393E0,0.00E+00
1.163027494E1,-2.44E+00,5.004699707E0,1.507200003E0,5.767873722E0,0.00E+00
1.164027494E1,-2.54E+00,5.008899689E0,1.088699937E0,5.720304137E0,0.00E+00
1.165027650E1,-2.60E+00,4.728099823E0,3.519999981E-1,5.404987887E0,0.00E+00
1.166027650E1,-3.06E+00,4.194900036E0,-4.35E-01,5.210072347E0,0.00E+00
1.167027494E1,-3.06E+00,3.697499990E0,-4.63E-01,4.820092545E0,0.00E+00
1.168027494E1,-3.08E+00,3.324899912E0,-1.31E+00,4.722065229E0,0.00E+00
1.169027494E1,-2.72E+00,2.538300037E0,-2.50E+00,4.481551169E0,0.00E+00
1.170027494E1,-1.86E+00,1.589299917E0,-3.13E+00,3.972025188E0,0.00E+00
1.171027494E1,-2.37E+00,1.982999891E-1,-3.84E+00,4.517432862E0,0.00E+00
1.172027650E1,-2.28E-01,-6.70E-01,-3.94E+00,4.007496329E0,0.00E+00
1.173027650E1,2.160300016E0,-9.04E-01,-3.43E+00,4.156005837E0,0.00E+00
1.174027494E1,6.114000082E-1,-3.81E-01,-2.77E+00,2.862584906E0,0.00E+00
1.175027494E1,-1.28E+00,6.121999621E-1,-2.00E+00,2.449799079E0,0.00E+00
1.176027494E1,-2.40E+00,9.370999932E-1,-1.16E+00,2.822121687E0,0.00E+00
1.177027494E1,-2.19E+00,7.595999837E-1,3.589999974E-1,2.346842230E0,0.00E+00
1.178027494E1,-2.07E+00,1.656999886E-1,1.494799972E0,2.560772098E0,0.00E+00
1.179027650E1,-1.89E+00,-9.64E-01,3.172699928E0,3.817126252E0,0.00E+00
1.180027650E1,-1.39E+00,-2.46E+00,4.584300041E0,5.386998134E0,0.00E+00
1.181027494E1,-1.09E+00,-4.50E+00,5.273299694E0,7.020252386E0,0.00E+00
1.182027494E1,-1.08E+00,-6.41E+00,5.463900089E0,8.488747901E0,0.00E+00
1.183027494E1,-7.06E-01,-6.31E+00,4.392600060E0,7.719373462E0,0.00E+00
1.184027650E1,9.122999907E-1,-5.10E+00,2.973599911E0,5.971181950E0,0.00E+00
1.185027650E1,1.807099938E0,-5.75E+00,2.930599928E0,6.702579845E0,0.00E+00
1.186027650E1,2.510499954E0,-6.98E+00,2.103399992E0,7.708668309E0,0.00E+00
1.187027650E1,3.612999916E0,-7.60E+00,-6.50E-02,8.413175316E0,0.00E+00
1.188027650E1,4.059400082E0,-6.54E+00,-2.49E+00,8.087589137E0,0.00E+00
1.189027494E1,6.701699734E0,-6.27E+00,-1.30E+01,1.588966918E1,0.00E+00
1.190027494E1,3.759199858E0,-6.43E+00,-2.03E+01,2.165820588E1,0.00E+00
1.191027650E1,1.504799962E0,-7.06E+00,-2.62E+01,2.715670212E1,0.00E+00
1.192027494E1,-8.85E-01,-7.31E+00,-2.18E+01,2.298808033E1,0.00E+00
1.193027494E1,-3.68E+00,-5.40E+00,-1.32E+01,1.475337622E1,0.00E+00
1.194027650E1,-7.42E+00,-4.50E+00,-3.78E+00,9.461735402E0,0.00E+00
1.195027650E1,-1.09E+01,-4.14E+00,1.253099918E0,1.175899950E1,0.00E+00
1.196027494E1,-1.02E+01,-2.35E+00,4.660599709E0,1.142815093E1,0.00E+00
1.197027494E1,-8.52E+00,8.590000123E-2,9.720899582E0,1.292594389E1,0.00E+00
1.198027494E1,-6.83E+00,2.581799984E0,8.863800049E0,1.148664574E1,0.00E+00
1.199027494E1,-5.37E+00,5.255799770E0,8.890199661E0,1.164244313E1,0.00E+00
1.200027494E1,-3.59E+00,7.429399967E0,7.857299805E0,1.139429070E1,0.00E+00
1.201027650E1,-1.92E+00,8.065099716E0,5.787699699E0,1.011049085E1,0.00E+00
1.202027650E1,-1.89E+00,6.203899860E0,3.463299990E0,7.351075265E0,0.00E+00
1.203027494E1,-3.25E+00,3.188999891E0,1.682500005E0,4.856453145E0,0.00E+00
1.204027494E1,-4.35E+00,2.511999905E-1,-1.58E+00,4.636586197E0,0.00E+00
1.205027650E1,-3.82E+00,-9.39E-01,-1.79E+00,4.324532643E0,0.00E+00
1.206027494E1,-2.74E+00,-5.43E-01,-1.75E+00,3.300251340E0,0.00E+00
1.207027494E1,-2.49E+00,6.247000098E-1,-1.54E+00,2.997560004E0,0.00E+00
1.208027650E1,-2.52E+00,1.536299944E0,-1.17E+00,3.174997673E0,0.00E+00
1.209027650E1,-3.08E+00,1.545499921E0,-1.16E-01,3.450186340E0,0.00E+00
1.210027494E1,-3.89E+00,1.000100017E0,1.499499917E0,4.288916730E0,0.00E+00
1.211027494E1,-4.16E+00,6.712999940E-1,2.624699831E0,4.967922413E0,0.00E+00
1.212027650E1,-3.61E+00,5.230999589E-1,3.164499998E0,4.828608567E0,0.00E+00
1.213027494E1,-2.71E+00,2.178999931E-1,2.465899944E0,3.668462341E0,0.00E+00
1.214027494E1,-2.13E+00,-1.47E-01,2.095499992E0,2.991389295E0,0.00E+00
1.215027650E1,-2.24E+00,-6.10E-01,2.781199932E0,3.622863398E0,0.00E+00
1.216027650E1,-2.80E+00,-7.29E-01,3.596999884E0,4.616565039E0,0.00E+00
1.217027494E1,-3.16E+00,-7.10E-01,4.115099907E0,5.237654269E0,0.00E+00
1.218027494E1,-3.29E+00,-6.12E-01,4.328399658E0,5.472157585E0,0.00E+00
1.219027494E1,-3.01E+00,-3.96E-01,4.340499878E0,5.297171283E0,0.00E+00
1.220027494E1,-2.32E+00,-8.58E-02,3.938099861E0,4.572897509E0,0.00E+00
1.221027650E1,-1.33E+00,2.307999879E-1,3.478600025E0,3.730333288E0,0.00E+00
1.222027650E1,-2.94E-01,4.664999843E-1,2.988899946E0,3.039329256E0,0.00E+00
1.223027650E1,7.307999730E-1,5.250999928E-1,3.065399885E0,3.194757434E0,0.00E+00
1.224027494E1,1.659099936E0,5.166000128E-1,3.390799999E0,3.810119789E0,0.00E+00
1.225027494E1,2.238699913E0,4.427999854E-1,3.843199968E0,4.469679533E0,0.00E+00
1.226027494E1,2.969199896E0,5.199999809E-1,4.482100010E0,5.401459849E0,0.00E+00
1.227027650E1,3.677399874E0,6.008999944E-1,5.323899746E0,6.498327411E0,0.00E+00
1.228027494E1,4.612400055E0,5.575999618E-1,6.210499763E0,7.755995055E0,0.00E+00
1.229027650E1,6.033599854E0,4.781000018E-1,6.995599747E0,9.250476886E0,0.00E+00
1.230027650E1,6.774799824E0,3.822000027E-1,7.680299759E0,1.024846300E1,0.00E+00
1.231027650E1,6.819699764E0,7.795000076E-1,9.029600143E0,1.134238087E1,0.00E+00
1.232027494E1,6.916199684E0,2.019799948E0,1.018839931E1,1.247865740E1,0.00E+00
1.233027494E1,7.135999680E0,3.480899811E0,1.137629986E1,1.387297205E1,0.00E+00
1.234027650E1,7.452699661E0,4.442599773E0,1.167910004E1,1.454925437E1,0.00E+00
1.235027494E1,7.049699783E0,4.761099815E0,8.604800224E0,1.209995559E1,0.00E+00
1.236027494E1,6.562599659E0,4.674999714E0,5.259999752E0,9.622418303E0,0.00E+00
1.237027650E1,7.019799709E0,4.675299644E0,3.815899849E0,9.257273161E0,0.00E+00
1.238027650E1,7.223299980E0,3.920499802E0,2.835000038E0,8.693883282E0,0.00E+00
1.239027494E1,7.328599930E0,2.588500023E0,1.857399940E0,7.991160356E0,0.00E+00
1.240027494E1,6.518699646E0,8.852999806E-1,1.690799952E0,6.792349049E0,0.00E+00
1.241027494E1,5.166699886E0,1.539999992E-2,2.890100002E0,5.920110041E0,0.00E+00
1.242027494E1,4.508599758E0,-7.21E-02,4.059400082E0,6.067239835E0,0.00E+00
1.243027494E1,3.863899946E0,4.360999763E-1,4.131999969E0,5.673916613E0,0.00E+00
1.244027650E1,3.529699802E0,1.314800024E0,3.458799839E0,5.113782956E0,0.00E+00
1.245027650E1,3.898499966E0,1.564199924E0,3.037699938E0,5.183883129E0,0.00E+00
1.246027494E1,4.943900108E0,8.319000006E-1,2.595199823E0,5.645287239E0,0.00E+00
1.247027494E1,5.517499924E0,-1.10E+00,2.389899969E0,6.112105715E0,0.00E+00
1.248027650E1,5.240200043E0,-3.73E+00,3.067600012E0,7.127616337E0,0.00E+00
1.249027650E1,4.724499702E0,-5.97E+00,3.508899927E0,8.381331606E0,0.00E+00
1.250027494E1,4.278599739E0,-6.85E+00,2.982800007E0,8.611476218E0,0.00E+00
1.251027650E1,3.765899897E0,-6.76E+00,1.926999927E0,7.975110773E0,0.00E+00
1.252027650E1,3.457499981E0,-6.19E+00,1.312399983E0,7.214895776E0,0.00E+00
1.253027494E1,3.922099829E0,-5.78E+00,2.026499987E0,7.269761484E0,0.00E+00
1.254027494E1,8.072400093E0,-5.39E+00,3.651899815E0,1.037135737E1,0.00E+00
1.255027650E1,1.102999973E1,-6.30E+00,2.186899900E0,1.289000875E1,0.00E+00
1.256027494E1,1.288589954E1,-5.23E+00,-4.97E-01,1.391738140E1,0.00E+00
1.257027494E1,1.297569942E1,-3.99E+00,-2.45E+00,1.379503640E1,0.00E+00
1.258027650E1,1.084939957E1,-3.01E+00,-5.96E+00,1.273849986E1,0.00E+00
1.259027650E1,7.116699696E0,-3.42E+00,-8.65E+00,1.170981513E1,0.00E+00
1.260027650E1,3.911999941E0,-3.14E+00,-1.00E+01,1.121481614E1,0.00E+00
1.261027494E1,2.243000031E0,-2.65E+00,-1.06E+01,1.117023811E1,0.00E+00
1.262027650E1,1.323400021E0,-2.42E+00,-9.35E+00,9.749949103E0,0.00E+00
1.263027650E1,1.657999903E-1,-2.40E+00,-7.68E+00,8.049848262E0,0.00E+00
1.264027494E1,-7.43E-01,-2.26E+00,-6.76E+00,7.162069679E0,0.00E+00
1.265027650E1,-1.19E+00,-1.87E+00,-5.34E+00,5.781044594E0,0.00E+00
1.266027650E1,-1.31E+00,-1.13E+00,-3.34E+00,3.761241216E0,0.00E+00
1.267027494E1,-1.52E+00,-2.90E-01,-1.85E+00,2.413384477E0,0.00E+00
1.268027494E1,-1.57E+00,7.762999535E-1,-1.05E+00,2.046920794E0,0.00E+00
1.269027494E1,-1.45E+00,1.643099904E0,-3.34E-02,2.191399772E0,0.00E+00
1.270027650E1,-7.35E-01,2.590999842E0,1.265699983E0,2.975918300E0,0.00E+00
1.271027494E1,-4.95E-01,2.868000031E0,1.610899925E0,3.326417277E0,0.00E+00
1.272027650E1,-4.45E-01,2.892400026E0,1.864799976E0,3.470109494E0,0.00E+00
1.273027650E1,-8.62E-01,2.682199955E0,2.061100006E0,3.490755479E0,0.00E+00
1.274027650E1,-1.29E+00,2.522699833E0,2.423899889E0,3.728934611E0,0.00E+00
1.275027494E1,-1.74E+00,2.052500010E0,2.768800020E0,3.862125459E0,0.00E+00
1.276027494E1,-1.90E+00,1.420599937E0,3.128599882E0,3.928434777E0,0.00E+00
1.277027494E1,-1.27E+00,9.618999958E-1,3.515100002E0,3.860504023E0,0.00E+00
1.278027494E1,-2.20E-01,8.632999659E-1,3.516799927E0,3.627893682E0,0.00E+00
1.279027650E1,9.666999578E-1,7.220999599E-1,3.229399920E0,3.447457179E0,0.00E+00
1.280027650E1,2.250799894E0,6.164999604E-1,2.986199856E0,3.789929016E0,0.00E+00
1.281027494E1,3.614300013E0,7.710999846E-1,2.658599854E0,4.552572124E0,0.00E+00
1.282027494E1,4.497299671E0,1.077199936E0,2.383999825E0,5.202837610E0,0.00E+00
1.283027650E1,4.906099796E0,1.113299966E0,2.273200035E0,5.520569755E0,0.00E+00
1.284027650E1,4.857100010E0,1.086899996E0,2.597300053E0,5.614155294E0,0.00E+00
1.285027650E1,4.628900051E0,1.440699935E0,2.603199959E0,5.502634098E0,0.00E+00
1.286027494E1,3.902799845E0,1.832799911E0,2.417999983E0,4.943452848E0,0.00E+00
1.287027650E1,3.170699835E0,2.117799997E0,2.044499874E0,4.326475934E0,0.00E+00
1.288027650E1,2.904899836E0,2.271199942E0,1.157999992E0,3.864939354E0,0.00E+00
1.289027494E1,3.497799873E0,1.884999990E0,-2.53E-01,3.981443021E0,0.00E+00
1.290027494E1,4.720699787E0,1.164799929E0,-1.99E+00,5.253104045E0,0.00E+00
1.291027650E1,6.136499882E0,1.025900006E0,-3.49E+00,7.133911388E0,0.00E+00
1.292027494E1,7.032999992E0,8.259999752E-1,-4.79E+00,8.546773041E0,0.00E+00
1.293027494E1,6.742099762E0,5.805999637E-1,-4.35E+00,8.045568249E0,0.00E+00
1.294027650E1,6.896100044E0,3.992999792E-1,-3.56E+00,7.769356823E0,0.00E+00
1.295027650E1,6.859499931E0,2.194999903E-1,-2.84E+00,7.427149088E0,0.00E+00
1.296027494E1,6.373399734E0,-5.30E-01,-1.61E+00,6.594564672E0,0.00E+00
1.297027494E1,5.713299751E0,-1.79E+00,-1.95E-01,5.991655227E0,0.00E+00
1.298027650E1,5.724599838E0,-3.25E+00,9.501999617E-1,6.651437681E0,0.00E+00
1.299027650E1,6.375499725E0,-5.36E+00,2.418999910E0,8.676012625E0,0.00E+00
1.300027494E1,7.137300014E0,-7.69E+00,4.704499722E0,1.149716750E1,0.00E+00
1.301027650E1,5.296899796E0,-9.49E+00,7.191999912E0,1.303540713E1,0.00E+00
1.302027650E1,5.372999907E-1,-6.22E+00,5.189799786E0,8.115348443E0,0.00E+00
1.303027494E1,-2.55E+00,-1.85E+00,2.575199842E0,4.066048853E0,0.00E+00
1.304027494E1,-3.82E+00,9.752999544E-1,8.337000012E-1,4.026405040E0,0.00E+00
1.305027650E1,-3.52E+00,2.617199898E0,-4.61E-01,4.409898901E0,0.00E+00
1.306027650E1,-2.30E+00,3.125999928E0,-1.36E+00,4.110465104E0,0.00E+00
1.307027494E1,-1.09E+00,2.254400015E0,-1.98E+00,3.191825429E0,0.00E+00
1.308027650E1,-7.79E-01,-1.86E-01,-1.01E+00,1.290862407E0,0.00E+00
1.309027650E1,-6.74E-01,-2.37E+00,5.309999585E-1,2.522572114E0,0.00E+00
1.310027494E1,-1.48E+00,-3.05E+00,1.370499969E0,3.659834796E0,0.00E+00
1.311027494E1,-2.93E+00,-1.99E+00,1.532899976E0,3.862402710E0,0.00E+00
1.312027650E1,-3.79E+00,-9.54E-01,1.685699940E0,4.255130236E0,0.00E+00
1.313027650E1,-3.70E+00,-2.90E-01,1.604999900E0,4.040058952E0,0.00E+00
1.314027494E1,-3.21E+00,-1.38E-01,1.623499990E0,3.597074909E0,0.00E+00
1.315027650E1,-2.99E+00,-2.52E-01,1.720199943E0,3.459858094E0,0.00E+00
1.316027494E1,-2.99E+00,-6.15E-01,1.678399920E0,3.487805008E0,0.00E+00
1.317027494E1,-2.89E+00,-1.15E+00,1.390499949E0,3.408126486E0,0.00E+00
1.318027494E1,-2.63E+00,-1.75E+00,1.261099935E0,3.402934611E0,0.00E+00
1.319027494E1,-2.07E+00,-2.09E+00,9.975000024E-1,3.101644743E0,0.00E+00
1.320027650E1,-1.61E+00,-2.15E+00,5.691999793E-1,2.744399602E0,0.00E+00
1.321027494E1,-1.51E+00,-2.04E+00,6.560000032E-2,2.535985984E0,0.00E+00
1.322027650E1,-1.32E+00,-1.86E+00,-5.38E-01,2.347132499E0,0.00E+00
1.323027650E1,-1.03E+00,-1.69E+00,-1.06E+00,2.244791261E0,0.00E+00
1.324027650E1,-6.99E-01,-1.53E+00,-1.67E+00,2.372812165E0,0.00E+00
1.325027650E1,-9.60E-03,-1.20E+00,-2.10E+00,2.414715495E0,0.00E+00
1.326027494E1,7.062000036E-1,-9.51E-01,-2.53E+00,2.794733991E0,0.00E+00
1.327027650E1,9.692999721E-1,-9.37E-01,-2.66E+00,2.984000336E0,0.00E+00
1.328027494E1,9.839999676E-1,-8.80E-01,-2.35E+00,2.696419660E0,0.00E+00
1.329027650E1,6.312999725E-1,-8.20E-01,-2.03E+00,2.276316865E0,0.00E+00
1.330027650E1,1.278999895E-1,-5.90E-01,-2.08E+00,2.169653390E0,0.00E+00
1.331027650E1,1.691000015E-1,1.643999964E-1,-1.14E+00,1.161006569E0,0.00E+00
1.332027494E1,1.268499970E0,1.815299988E0,1.353099942E0,2.595242893E0,0.00E+00
1.333027650E1,2.315700054E0,2.934000015E0,2.562500000E0,4.531801968E0,0.00E+00
1.334027650E1,2.381399870E0,3.165499926E0,1.601699948E0,4.272809128E0,0.00E+00
1.335027650E1,2.466799974E0,3.088999987E0,4.357999861E-1,3.977052258E0,0.00E+00
1.336027494E1,2.598999977E0,3.141199827E0,1.031299949E0,4.205415178E0,0.00E+00
1.337027650E1,1.075999975E0,2.800299883E0,5.125400066E0,5.938786174E0,0.00E+00
1.338027650E1,-8.61E-01,1.676999927E0,3.525199890E0,3.997584774E0,0.00E+00
1.339027494E1,-1.23E+00,4.166999757E-1,-1.38E+00,1.896231307E0,0.00E+00
1.340027494E1,-1.08E+00,-4.80E-01,-4.07E+00,4.238941711E0,0.00E+00
1.341027650E1,-3.51E-01,-3.22E-01,-4.17E+00,4.200825685E0,0.00E+00
1.342027494E1,1.199999973E-1,3.059999943E-1,-1.74E+00,1.767431833E0,0.00E+00
1.343027650E1,3.170000017E-1,6.541999578E-1,-5.84E-02,7.292990783E-1,0.00E+00
1.344027650E1,1.079100013E0,7.290999889E-1,3.411999941E-1,1.346276743E0,0.00E+00
1.345027650E1,1.649099946E0,1.020699978E0,4.533999860E-1,1.991715498E0,0.00E+00
1.346027494E1,1.642799973E0,1.362999916E0,7.326999903E-1,2.256858392E0,0.00E+00
1.347029369E1,1.531000018E0,1.755399942E0,1.021299958E0,2.543313512E0,0.00E+00
1.348027650E1,1.607899904E0,2.333999872E0,1.540099978E0,3.225648067E0,0.00E+00
1.349027650E1,1.594599962E0,2.793099880E0,1.986699939E0,3.780361441E0,0.00E+00
1.350027494E1,1.477599978E0,2.789299965E0,2.005300045E0,3.739615523E0,0.00E+00
1.351027650E1,1.037500024E0,2.431399822E0,1.803900003E0,3.200338516E0,0.00E+00
1.352027650E1,2.714999914E-1,1.700999975E0,2.063699961E0,2.688116569E0,0.00E+00
1.353027494E1,-1.07E+00,7.163000107E-1,2.954699993E0,3.224409055E0,0.00E+00
1.354027494E1,-2.74E+00,-4.75E-01,3.836299896E0,4.735403418E0,0.00E+00
1.355027650E1,-4.30E+00,-1.96E+00,3.940299988E0,6.152835716E0,0.00E+00
1.356027650E1,-5.24E+00,-2.99E+00,3.461299896E0,6.955820512E0,0.00E+00
1.357027494E1,-5.26E+00,-3.54E+00,2.738099813E0,6.907153676E0,0.00E+00
1.358027650E1,-4.51E+00,-3.85E+00,2.035300016E0,6.268565150E0,0.00E+00
1.359027650E1,-3.90E+00,-4.27E+00,1.293599963E0,5.926030064E0,0.00E+00
1.360027494E1,-3.25E+00,-4.75E+00,3.431999981E-1,5.763951782E0,0.00E+00
1.361027494E1,-2.28E+00,-5.25E+00,3.551999927E-1,5.735769842E0,0.00E+00
1.362027650E1,-3.58E-01,-5.65E+00,2.509999871E-1,5.662218586E0,0.00E+00
1.363027650E1,1.715600014E0,-5.84E+00,-2.19E-01,6.090735577E0,0.00E+00
1.364027494E1,3.022799969E0,-5.94E+00,-4.79E-01,6.685684193E0,0.00E+00
1.365027650E1,3.657799959E0,-6.46E+00,-7.17E-01,7.456526003E0,0.00E+00
1.366027650E1,3.400300026E0,-7.21E+00,-5.91E-01,7.990943124E0,0.00E+00
1.367027494E1,3.005100012E0,-7.43E+00,-2.96E-01,8.019970946E0,0.00E+00
1.368027494E1,3.056599855E0,-6.57E+00,2.581000030E-1,7.249999436E0,0.00E+00
1.369027494E1,3.453999996E0,-4.08E+00,1.062899947E0,5.447202717E0,0.00E+00
1.370027494E1,3.417199850E0,-1.86E+00,1.501799941E0,4.170268797E0,0.00E+00
1.371027494E1,2.153399944E0,-7.22E-01,1.656899929E0,2.811357803E0,0.00E+00
1.372027650E1,6.527999640E-1,5.099999718E-3,1.683099985E0,1.805269886E0,0.00E+00
1.373027650E1,-8.27E-02,7.231999636E-1,1.536599994E0,1.700293215E0,0.00E+00
1.374027650E1,-3.20E-01,1.588199973E0,1.408999920E0,2.147179585E0,0.00E+00
1.375027494E1,-2.94E-01,2.237200022E0,1.334200025E0,2.621371710E0,0.00E+00
1.376027494E1,-2.63E-01,2.670099974E0,1.432399988E0,3.041459819E0,0.00E+00
1.377027650E1,-2.43E-01,2.739899874E0,1.157999992E0,2.984437980E0,0.00E+00
1.378027494E1,-4.62E-01,2.446599960E0,8.159999847E-1,2.620196297E0,0.00E+00
1.379027650E1,-7.64E-01,1.907699943E0,8.894999623E-1,2.239348952E0,0.00E+00
1.380027650E1,-1.24E+00,1.407199979E0,9.772999883E-1,2.116748563E0,0.00E+00
1.381027650E1,-1.69E+00,9.934999943E-1,8.394999504E-1,2.130362898E0,0.00E+00
1.382027494E1,-2.03E+00,6.367999911E-1,6.092000008E-1,2.208819531E0,0.00E+00
1.383027650E1,-2.11E+00,2.577999830E-1,3.807999790E-1,2.159920705E0,0.00E+00
1.384027650E1,-2.31E+00,-5.59E-02,1.709999889E-1,2.315499578E0,0.00E+00
1.385027650E1,-2.20E+00,-2.37E-01,-6.96E-01,2.320012202E0,0.00E+00
1.386027494E1,-1.17E+00,-3.13E-01,-1.71E+00,2.096045986E0,0.00E+00
1.387027650E1,-6.64E-01,-7.65E-01,-2.77E+00,2.945835149E0,0.00E+00
1.388027650E1,-2.05E-01,-8.13E-01,-3.36E+00,3.459863065E0,0.00E+00
1.389027494E1,5.187000036E-1,-4.25E-01,-2.75E+00,2.830369156E0,0.00E+00
1.390027494E1,8.962000012E-1,1.679999940E-2,-1.46E+00,1.710218916E0,0.00E+00
1.391027650E1,1.690099955E0,1.020499945E0,-2.88E-01,1.995238053E0,0.00E+00
1.392027494E1,2.670099974E0,1.573300004E0,4.618999958E-1,3.133378110E0,0.00E+00
1.393027494E1,3.032299995E0,2.075500011E0,6.926999688E-1,3.739301647E0,0.00E+00
1.394027650E1,3.280399799E0,2.408499956E0,7.428999543E-1,4.136882307E0,0.00E+00
1.395027650E1,3.119400024E0,2.522500038E0,1.072700024E0,4.152631490E0,0.00E+00
1.396027494E1,2.337499857E0,1.857599974E0,1.504699945E0,3.343457069E0,0.00E+00
1.397027494E1,1.517300010E0,1.098999977E0,8.017999530E-1,2.037862467E0,0.00E+00
1.398027650E1,1.241599917E0,6.096999645E-1,-2.29E-01,1.402066763E0,0.00E+00
1.399027494E1,9.693999887E-1,4.509999752E-1,-1.14E+00,1.559937875E0,0.00E+00
1.400027494E1,1.379499912E0,6.553999782E-1,-1.55E+00,2.178658472E0,0.00E+00
1.401027650E1,1.819099903E0,1.236099958E0,-1.74E+00,2.802231162E0,0.00E+00
1.402027650E1,2.530999899E0,1.723899961E0,-1.92E+00,3.612531018E0,0.00E+00
1.403027494E1,2.597599983E0,1.814599991E0,-2.22E+00,3.870662478E0,0.00E+00
1.404027494E1,1.833799958E0,1.390699983E0,-2.57E+00,3.448553221E0,0.00E+00
1.405027650E1,1.287599921E0,9.218999743E-1,-2.09E+00,2.625385409E0,0.00E+00
1.406027650E1,1.273399949E0,1.072799921E0,-1.69E+00,2.373310809E0,0.00E+00
1.407027650E1,1.330899954E0,1.390200019E0,-1.36E+00,2.355443603E0,0.00E+00
1.408027650E1,9.459999800E-1,1.520599961E0,-1.44E+00,2.296858602E0,0.00E+00
1.409027650E1,8.075999618E-1,1.759199977E0,-1.31E+00,2.338169024E0,0.00E+00
1.410027494E1,8.209999800E-1,1.782999992E0,-1.15E+00,2.276164588E0,0.00E+00
1.411027494E1,6.999999881E-1,1.542699933E0,-1.38E+00,2.186855157E0,0.00E+00
1.412027494E1,4.854999781E-1,1.559099913E0,-1.47E+00,2.197737336E0,0.00E+00
1.413027494E1,5.318999887E-1,1.616999984E0,-1.15E+00,2.054401764E0,0.00E+00
1.414027494E1,1.211099982E0,2.039499998E0,-7.16E-01,2.477783105E0,0.00E+00
1.415027650E1,8.782999516E-1,1.344900012E0,4.264999926E-1,1.661947379E0,0.00E+00
1.416027650E1,3.623999953E-1,6.305999756E-1,8.333999515E-1,1.106139939E0,0.00E+00
1.417027494E1,6.366999745E-1,3.174999952E-1,2.999999851E-4,7.114725536E-1,0.00E+00
1.418027494E1,1.031299949E0,2.689999938E-1,-7.16E-01,1.284255741E0,0.00E+00
1.419027494E1,1.034500003E0,3.583000004E-1,-1.57E+00,1.912706829E0,0.00E+00
1.420027494E1,1.086499929E0,7.850999832E-1,-2.33E+00,2.686604728E0,0.00E+00
1.421027494E1,1.744499922E0,1.279600024E0,-2.51E+00,3.313116377E0,0.00E+00
1.422027650E1,2.621000051E0,1.252699971E0,-2.51E+00,3.841625757E0,0.00E+00
1.423027494E1,2.917299986E0,1.485399961E0,-2.35E+00,4.030649295E0,0.00E+00
1.424027494E1,4.479099751E0,2.044100046E0,-1.59E+00,5.172995571E0,0.00E+00
1.425027494E1,4.144099712E0,2.055000067E0,-8.02E-01,4.694689817E0,0.00E+00
1.426027494E1,4.328499794E0,2.124799967E0,-1.07E-01,4.823090156E0,0.00E+00
1.427027494E1,3.853699923E0,1.870199919E0,1.055999994E0,4.411778192E0,0.00E+00
1.428027494E1,3.480799913E0,2.124899864E0,2.572299957E0,4.821607050E0,0.00E+00
1.429027650E1,2.880300045E0,2.122099876E0,3.059000015E0,4.707113482E0,0.00E+00
1.430027650E1,2.297499895E0,1.890799999E0,2.932499886E0,4.177701041E0,0.00E+00
1.431027494E1,2.251099825E0,1.441799998E0,2.742499828E0,3.829822837E0,0.00E+00
1.432027494E1,2.769199848E0,3.632999957E-1,2.888900042E0,4.018233211E0,0.00E+00
1.433027494E1,3.905900002E0,-1.54E+00,3.617399931E0,5.540648267E0,0.00E+00
1.434027494E1,5.246799946E0,-4.58E+00,5.237899780E0,8.713461871E0,0.00E+00
1.435027494E1,6.723700047E0,-9.01E+00,8.347899437E0,1.400000019E1,0.00E+00
1.436027494E1,5.064799786E0,-1.44E+01,1.061269951E1,1.859523380E1,0.00E+00
1.437027650E1,1.030599952E0,-1.35E+01,9.915299416E0,1.675250724E1,0.00E+00
1.438027650E1,-2.03E+00,-5.67E+00,4.658099651E0,7.615220256E0,0.00E+00
1.439027494E1,-3.20E+00,-9.70E-01,8.053999543E-1,3.436270701E0,0.00E+00
1.440027494E1,-2.95E+00,1.746199965E0,-1.33E+00,3.677227178E0,0.00E+00
1.441027650E1,-1.87E+00,2.843699932E0,-2.25E+00,4.079971421E0,0.00E+00
1.442027494E1,-1.11E+00,2.577800035E0,-2.88E+00,4.019425307E0,0.00E+00
1.443027494E1,-1.67E+00,1.203599930E0,-3.35E+00,3.930097483E0,0.00E+00
1.444027494E1,-3.00E+00,-6.01E-01,-3.74E+00,4.829382419E0,0.00E+00
1.445027494E1,-4.19E+00,-2.86E+00,-4.15E+00,6.553468882E0,0.00E+00
1.446027494E1,-5.54E+00,-6.01E+00,-4.26E+00,9.218604265E0,0.00E+00
1.447027494E1,-6.69E+00,-9.21E+00,-4.17E+00,1.212105506E1,0.00E+00
1.448027494E1,-6.74E+00,-1.05E+01,-4.51E+00,1.328311896E1,0.00E+00
